id,grade_level,sex,race,gpa,econ_dis,disability,dis_cat,lang,iss_off,iss_days,subj_off,days_absent
19682,4th Grade,Female,Hispanic,3.33,No,No,Not Applicable,English,0,0,0,3
19683,11th Grade,Female,White,3,No,No,Not Applicable,Spanish,1,6,6,8
19684,1st Grade,Female,White,4,Yes,Yes,Other,English,0,0,0,3
19685,3rd Grade,Female,Hispanic,2,No,No,Not Applicable,English,0,0,0,5
19686,11th Grade,Female,Hispanic,3,No,No,Not Applicable,English,0,0,0,10
19687,9th Grade,Female,White,3.67,Yes,No,Not Applicable,English,0,0,0,12
19688,11th Grade,Female,White,3.33,Yes,No,Not Applicable,English,0,0,0,11
19689,6th Grade,Male,Hispanic,2.33,Yes,No,Not Applicable,Other,0,0,0,13
19690,8th Grade,Female,White,3,Yes,No,Not Applicable,English,1,2,1,5
19691,10th Grade,Female,White,2,Yes,No,Not Applicable,Other,,,,7
19692,4th Grade,Other,White,3,No,Yes,Developmental Delay,English,,,,17
19693,7th Grade,Male,White,2.67,Yes,No,Not Applicable,Spanish,0,0,0,4
19694,12th Grade,Female,Black,3,No,No,Not Applicable,English,0,0,0,6
19695,8th Grade,Female,Native,3,No,No,Not Applicable,English,0,0,0,8
19696,6th Grade,Male,Black,3.67,Yes,No,Not Applicable,Spanish,0,0,0,8
19697,Pre-K,Female,White,2.33,No,No,Not Applicable,English,0,0,0,11
19698,12th Grade,Female,Multi-racial,2.67,Yes,No,Not Applicable,English,0,0,0,1
19699,5th Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,3
19700,1st Grade,Male,Hispanic,3.67,No,No,Not Applicable,English,,,,2
19701,Pre-K,Male,Hispanic,2.67,No,No,Not Applicable,English,0,0,1,5
19702,6th Grade,Male,White,2.33,Yes,No,Not Applicable,English,,,,6
19703,2nd Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,6
19704,5th Grade,Male,White,3.33,Yes,No,Not Applicable,English,1,1,1,2
19705,Pre-K,Female,Hispanic,3,Yes,No,Not Applicable,Other,0,0,0,6
19706,12th Grade,Female,White,2.67,No,No,Not Applicable,English,,,,16
19707,8th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,5
19708,1st Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,6
19709,Kindergarten,Female,Hispanic,3,No,Yes,Autism,Spanish,0,0,0,20
19710,2nd Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,7
19711,1st Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,9
19712,8th Grade,Female,Hispanic,2.33,Yes,Yes,Specific Learning Disability,English,0,0,0,13
19713,Pre-K,Female,White,3,No,No,Not Applicable,English,0,0,0,3
19714,9th Grade,Female,White,2.67,Yes,No,Not Applicable,English,2,2,3,2
19715,Kindergarten,Male,Hispanic,3.67,No,No,Not Applicable,Spanish,,,,6
19716,7th Grade,Male,White,2,Yes,No,Not Applicable,English,0,0,0,11
19717,6th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,3
19718,6th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,2
19719,8th Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,6
19720,7th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,19
19721,Pre-K,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,6
19722,4th Grade,Male,White,2,No,No,Not Applicable,Other,0,0,1,4
19723,8th Grade,Female,,2.33,No,No,Not Applicable,Other,0,0,0,11
19724,1st Grade,Female,White,3,Yes,No,Not Applicable,Spanish,0,0,0,2
19725,2nd Grade,Male,White,2.67,Yes,No,Not Applicable,English,0,0,0,12
19726,1st Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,12
19727,11th Grade,Female,White,2.67,Yes,No,Not Applicable,English,4,11,7,3
19728,9th Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,30
19729,2nd Grade,Female,Black,3.67,Yes,No,Not Applicable,English,0,0,2,5
19730,Pre-K,Female,White,2,Yes,No,Not Applicable,Spanish,0,0,0,1
19731,7th Grade,Male,White,2.67,Yes,No,Not Applicable,Other,1,2,1,8
19732,7th Grade,Female,Hispanic,2.33,No,No,Not Applicable,English,0,0,0,18
19733,12th Grade,Female,,3,No,No,Not Applicable,English,0,0,0,8
19734,5th Grade,Male,White,2.67,Yes,Yes,Specific Learning Disability,English,0,0,0,1
19735,6th Grade,Male,,1.67,No,No,Not Applicable,Spanish,0,0,0,6
19736,12th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,5
19737,1st Grade,Female,White,3.33,No,Yes,Speech/Language Impairments,English,0,0,0,28
19738,7th Grade,Male,Hispanic,3.33,No,No,Not Applicable,English,,,,7
19739,6th Grade,Male,White,2.67,No,No,Not Applicable,Other,25,15,11,8
19740,6th Grade,Female,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,46
19741,8th Grade,Female,Hispanic,2.33,Yes,No,Not Applicable,English,0,0,0,24
19742,1st Grade,Female,Hispanic,2.67,Yes,No,Not Applicable,Spanish,,,,7
19743,2nd Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,3
19744,11th Grade,Male,Hispanic,2,Yes,No,Not Applicable,Spanish,0,0,0,6
19745,1st Grade,Female,White,2,Yes,No,Not Applicable,English,,,,5
19746,2nd Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,7
19747,Kindergarten,Male,Hispanic,3,Yes,Yes,Specific Learning Disability,English,0,0,0,10
19748,5th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,33
19749,10th Grade,Female,White,3,Yes,No,Not Applicable,English,2,2,3,5
19750,11th Grade,Male,Hispanic,3.33,Yes,No,Not Applicable,Other,0,0,0,3
19751,3rd Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,11
19752,12th Grade,Male,White,3,No,No,Not Applicable,Spanish,0,0,0,9
19753,1st Grade,Male,Black,2.33,No,No,Not Applicable,Other,0,0,0,3
19754,5th Grade,Female,White,2.33,No,No,Not Applicable,Other,0,0,0,6
19755,6th Grade,Female,White,3.33,Yes,Yes,Autism,English,0,0,0,6
19756,3rd Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,7
19757,9th Grade,Male,Black,2.67,Yes,Yes,Specific Learning Disability,English,0,0,0,6
19758,3rd Grade,Male,Hispanic,2.33,No,No,Not Applicable,English,0,0,0,1
19759,3rd Grade,Female,White,2.33,No,Yes,Speech/Language Impairments,Spanish,0,0,0,11
19760,7th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,7
19761,10th Grade,Other,Black,3,No,No,Not Applicable,English,0,0,0,3
19762,10th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,8
19763,8th Grade,Female,Hispanic,2.33,No,No,Not Applicable,Spanish,0,0,0,4
19764,12th Grade,Other,Multi-racial,3,No,Yes,Specific Learning Disability,English,0,0,0,3
19765,5th Grade,Male,Hispanic,3.33,Yes,Yes,Other,English,0,0,0,15
19766,12th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,4
19767,10th Grade,Male,White,3.67,Yes,No,Not Applicable,English,0,0,0,8
19768,7th Grade,Male,White,2,No,No,Not Applicable,English,,,,11
19769,Pre-K,Female,Asian,3,No,No,Not Applicable,Other,0,0,0,7
19770,2nd Grade,Male,,3,Yes,No,Not Applicable,English,0,0,0,11
19771,7th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,4
19772,8th Grade,Male,White,2,No,No,Not Applicable,English,0,0,2,10
19773,8th Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,8
19774,5th Grade,Male,Hispanic,3.67,No,No,Not Applicable,Spanish,0,0,0,3
19775,4th Grade,Male,White,2.33,Yes,No,Not Applicable,English,0,0,0,19
19776,8th Grade,Female,White,3.33,No,No,Not Applicable,Spanish,0,0,0,4
19777,6th Grade,Female,White,3,Yes,No,Not Applicable,English,1,1,8,6
19778,Kindergarten,Male,White,3,Yes,No,Not Applicable,English,0,0,0,12
19779,10th Grade,Male,Hispanic,3,Yes,No,Not Applicable,English,1,1,2,5
19780,11th Grade,Female,White,4,Yes,No,Not Applicable,Spanish,0,0,0,0
19781,3rd Grade,Male,Hispanic,4,Yes,No,Not Applicable,English,0,0,0,9
19782,5th Grade,Female,Asian,3,No,No,Not Applicable,Vietnamese,,,,4
19783,1st Grade,Male,Asian,2.67,Yes,No,Not Applicable,English,0,0,0,13
19784,1st Grade,Male,White,2.67,No,No,Not Applicable,English,6,4,1,3
19785,8th Grade,Male,Hispanic,3,Yes,No,Not Applicable,English,0,0,0,16
19786,8th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,2,9
19787,1st Grade,Female,White,2.67,No,No,Not Applicable,English,6,4,1,10
19788,7th Grade,Male,White,3,No,No,Not Applicable,Other,0,0,0,10
19789,Kindergarten,Male,White,1.67,Yes,No,Not Applicable,English,0,0,1,4
19790,Pre-K,Female,White,2.33,No,No,Not Applicable,English,0,0,0,1
19791,8th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,7
19792,6th Grade,Male,White,2.67,Yes,No,Not Applicable,Spanish,0,0,1,19
19793,2nd Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,3
19794,5th Grade,Male,White,2,No,No,Not Applicable,English,0,0,0,8
19795,Pre-K,Male,White,3.33,No,No,Not Applicable,English,0,0,1,11
19796,12th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,7
19797,9th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,7
19798,8th Grade,Male,White,2.67,No,No,Not Applicable,English,1,1,1,2
19799,11th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,11
19800,6th Grade,Male,White,3,Yes,No,Not Applicable,English,2,2,1,4
19801,5th Grade,Female,White,3,No,No,Not Applicable,Spanish,0,0,1,6
19802,6th Grade,Male,White,2.67,No,No,Not Applicable,Other,0,0,0,23
19803,7th Grade,Female,Black,2.67,Yes,No,Not Applicable,Spanish,0,0,0,7
19804,10th Grade,Female,White,3,Yes,Yes,Specific Learning Disability,Spanish,0,0,0,4
19805,2nd Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,Spanish,,,,2
19806,5th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,53
19807,1st Grade,Male,White,2.67,Yes,Yes,Other,English,0,0,0,6
19808,6th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,2
19809,10th Grade,Female,White,2.33,No,Yes,Other,English,0,0,0,4
19810,11th Grade,Female,Black,2.33,No,No,Not Applicable,Spanish,0,0,0,34
19811,5th Grade,Male,White,2.67,Yes,No,Not Applicable,Spanish,0,0,0,27
19812,6th Grade,Female,White,3.33,Yes,No,Not Applicable,English,0,0,0,3
19813,Pre-K,Male,White,2.33,No,No,Not Applicable,English,1,1,1,3
19814,5th Grade,Female,White,2.67,No,No,Not Applicable,Spanish,0,0,0,7
19815,7th Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,15
19816,11th Grade,Male,White,3.67,Yes,No,Not Applicable,Spanish,0,0,0,10
19817,11th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,4
19818,5th Grade,Female,Native,2,Yes,No,Not Applicable,Spanish,0,0,0,2
19819,2nd Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,3
19820,2nd Grade,Female,Hispanic,2,Yes,No,Not Applicable,English,0,0,1,4
19821,2nd Grade,Male,Asian,3,No,No,Not Applicable,English,0,0,0,4
19822,4th Grade,Male,Asian,3,No,Yes,Specific Learning Disability,Spanish,0,0,0,16
19823,2nd Grade,Female,White,2.67,Yes,No,Not Applicable,English,0,0,0,8
19824,11th Grade,Female,Native,2.67,No,No,Not Applicable,English,0,0,0,9
19825,4th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,2
19826,10th Grade,Male,White,3.33,Yes,No,Not Applicable,English,0,0,0,7
19827,4th Grade,Female,White,2.67,No,Yes,Other,English,0,0,0,3
19828,10th Grade,Male,White,2.33,No,No,Not Applicable,English,0,0,0,5
19829,2nd Grade,Other,White,2,Yes,No,Not Applicable,English,0,0,0,20
19830,1st Grade,Male,White,3,No,Yes,Specific Learning Disability,English,0,0,0,6
19831,5th Grade,Male,White,1.67,Yes,No,Not Applicable,English,0,0,0,6
19832,Pre-K,Male,Hispanic,3,No,Yes,Specific Learning Disability,English,0,0,0,12
19833,7th Grade,Female,White,2.33,Yes,No,Not Applicable,Spanish,0,0,0,3
19834,2nd Grade,Male,Hispanic,3,No,No,Not Applicable,English,0,0,0,5
19835,Kindergarten,Female,Black,3.33,No,Yes,Autism,English,0,0,0,8
19836,11th Grade,Male,Hispanic,3,No,No,Not Applicable,Spanish,0,0,0,20
19837,2nd Grade,Female,White,3,No,No,Not Applicable,English,1,2,3,16
19838,6th Grade,Female,White,2.33,Yes,Yes,Specific Learning Disability,Other,0,0,0,3
19839,8th Grade,Male,White,3,No,Yes,Specific Learning Disability,English,0,0,0,4
19840,11th Grade,Female,White,2.67,Yes,No,Not Applicable,Spanish,0,0,0,7
19841,12th Grade,Female,Hispanic,2.67,No,No,Not Applicable,English,0,0,0,8
19842,5th Grade,Male,White,2.67,No,Yes,Speech/Language Impairments,Spanish,0,0,0,3
19843,11th Grade,Female,Black,2.67,Yes,Yes,Other,Other,0,0,1,7
19844,Pre-K,Female,White,2.33,Yes,No,Not Applicable,English,,,,4
19845,8th Grade,Female,White,3,No,Yes,Developmental Delay,Other,0,0,0,6
19846,3rd Grade,Male,White,3,No,No,Not Applicable,Spanish,0,0,0,5
19847,6th Grade,Male,White,3,No,Yes,Autism,Other,1,1,2,2
19848,Kindergarten,Female,White,3,No,No,Not Applicable,English,0,0,0,3
19849,11th Grade,Female,White,2.33,No,Yes,Developmental Delay,English,0,0,0,27
19850,9th Grade,Female,White,3,No,No,Not Applicable,English,,,,4
19851,2nd Grade,Female,Black,3.33,No,No,Not Applicable,English,0,0,0,8
19852,Pre-K,Male,Asian,3,No,No,Not Applicable,English,0,0,0,13
19853,10th Grade,Female,Native,2.33,Yes,No,Not Applicable,English,0,0,0,17
19854,Kindergarten,Male,Hispanic,3.67,No,No,Not Applicable,English,0,0,0,4
19855,1st Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,11
19856,12th Grade,Male,White,2.33,Yes,No,Not Applicable,English,0,0,0,1
19857,12th Grade,Male,White,2,No,Yes,Speech/Language Impairments,English,0,0,0,11
19858,1st Grade,Female,Hispanic,2.33,Yes,No,Not Applicable,English,0,0,0,1
19859,8th Grade,Male,Hispanic,3.33,No,No,Not Applicable,English,0,0,0,8
19860,12th Grade,Female,Black,3.33,Yes,No,Not Applicable,English,0,0,0,10
19861,9th Grade,Male,Hispanic,3,Yes,No,Not Applicable,Spanish,0,0,0,14
19862,3rd Grade,Other,White,2,No,No,Not Applicable,Other,0,0,0,9
19863,Pre-K,Female,White,2,No,No,Not Applicable,Spanish,0,0,0,5
19864,4th Grade,Female,Black,3.33,No,No,Not Applicable,English,7,5,1,3
19865,9th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,3
19866,2nd Grade,Female,White,3,No,No,Not Applicable,English,0,0,0,3
19867,1st Grade,Male,White,2.33,No,No,Not Applicable,English,,,,2
19868,9th Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,4
19869,1st Grade,Male,White,3,No,Yes,Autism,English,4,10,10,4
19870,4th Grade,Other,White,3,No,No,Not Applicable,English,0,0,0,5
19871,5th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,10
19872,9th Grade,Male,White,3,No,No,Not Applicable,English,0,0,0,6
19873,12th Grade,Male,White,3.33,Yes,Yes,Developmental Delay,English,,,,10
19874,1st Grade,Female,White,2.67,No,No,Not Applicable,Spanish,0,0,0,12
19875,1st Grade,Male,Black,4,Yes,No,Not Applicable,English,0,0,0,4
19876,1st Grade,Female,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,5
19877,Kindergarten,Female,White,2,No,No,Not Applicable,English,0,0,0,6
19878,1st Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,9
19879,4th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,2
19880,12th Grade,Male,White,2.67,No,No,Not Applicable,English,0,0,0,2
19881,9th Grade,Female,Black,2.33,Yes,No,Not Applicable,English,0,0,0,4
19882,Kindergarten,Male,White,2,No,No,Not Applicable,English,0,0,0,4
19883,Kindergarten,Female,White,2,No,No,Not Applicable,English,0,0,0,2
19884,Kindergarten,Female,White,3,No,No,Not Applicable,English,0,0,0,4
19885,6th Grade,Male,White,2.33,Yes,No,Not Applicable,English,0,0,0,8
19886,1st Grade,Male,Hispanic,2.67,No,No,Not Applicable,English,1,1,1,2
19887,2nd Grade,Female,Hispanic,2.67,No,No,Not Applicable,Spanish,0,0,0,12
19888,5th Grade,Female,Hispanic,3,No,No,Not Applicable,English,,,,16
19889,7th Grade,Female,White,2.33,No,Yes,Specific Learning Disability,Chinese,0,0,0,8
19890,2nd Grade,Male,White,2.33,No,No,Not Applicable,Spanish,0,0,0,10
19891,7th Grade,Female,White,3,No,No,Not Applicable,English,1,6,9,7
19892,1st Grade,Male,White,3.67,Yes,No,Not Applicable,English,0,0,0,2
19893,Pre-K,Female,Black,2.67,Yes,No,Not Applicable,English,0,0,0,10
19894,1st Grade,Female,White,2,Yes,Yes,Speech/Language Impairments,English,0,0,0,7
19895,5th Grade,Male,White,3,No,No,Not Applicable,Spanish,0,0,0,10
19896,2nd Grade,Other,Asian,4,Yes,No,Not Applicable,English,0,0,2,1
19897,11th Grade,Female,Native,2,No,Yes,Specific Learning Disability,English,,,,2
19898,5th Grade,Male,White,2,No,No,Not Applicable,English,0,0,0,9
19899,11th Grade,Female,White,3,No,No,Not Applicable,English,1,2,5,6
19900,Kindergarten,Female,Black,2.67,Yes,No,Not Applicable,Spanish,0,0,0,3
19901,7th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,9
19902,2nd Grade,Female,Black,3,No,No,Not Applicable,Spanish,0,0,0,4
19903,7th Grade,Male,White,2.33,Yes,No,Not Applicable,English,0,0,0,2
19904,2nd Grade,Other,Black,2,Yes,Yes,Speech/Language Impairments,English,0,0,0,8
19905,2nd Grade,Male,White,3.33,Yes,No,Not Applicable,Other,0,0,0,14
19906,3rd Grade,Female,White,2.33,Yes,No,Not Applicable,English,0,0,2,8
19907,3rd Grade,Male,White,3,No,No,Not Applicable,Spanish,0,0,0,8
19908,11th Grade,Male,Native,2.67,Yes,No,Not Applicable,Chinese,0,0,0,6
19909,5th Grade,Male,Black,2.67,No,No,Not Applicable,English,0,0,0,6
19910,11th Grade,Other,,2.33,Yes,No,Not Applicable,Arabic,0,0,0,25
19911,8th Grade,Male,Hispanic,3.33,No,No,Not Applicable,English,0,0,0,33
19912,1st Grade,Male,Hispanic,3,No,No,Not Applicable,Spanish,1,1,7,3
19913,3rd Grade,Male,Pacific Islander,3,No,No,Not Applicable,English,0,0,1,2
19914,10th Grade,Female,Native,3.33,No,No,Not Applicable,Other,3,3,12,5
19915,11th Grade,Female,Black,2.33,No,No,Not Applicable,Other,0,0,0,7
19916,6th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,5
19917,8th Grade,Male,Asian,3.33,No,No,Not Applicable,English,0,0,0,11
19918,Kindergarten,Male,White,1.67,Yes,No,Not Applicable,English,0,0,0,3
19919,5th Grade,Female,White,3.33,Yes,No,Not Applicable,Spanish,0,0,1,45
19920,6th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,10
19921,6th Grade,Male,White,2,Yes,No,Not Applicable,English,0,0,0,8
19922,9th Grade,Male,Multi-racial,3,Yes,No,Not Applicable,English,0,0,0,8
19923,4th Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,3
19924,2nd Grade,Male,Black,2.67,Yes,No,Not Applicable,English,0,0,0,15
19925,4th Grade,Male,White,2.67,No,No,Not Applicable,German,0,0,0,4
19926,2nd Grade,Male,White,3.67,Yes,No,Not Applicable,English,0,0,0,25
19927,4th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,21
19928,3rd Grade,Male,White,3.33,Yes,Yes,Developmental Delay,Other,0,0,0,8
19929,Kindergarten,Male,White,3,No,No,Not Applicable,English,0,0,0,2
19930,7th Grade,Female,Black,4,Yes,No,Not Applicable,English,1,2,4,10
19931,2nd Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,23
19932,2nd Grade,Male,White,2.67,No,No,Not Applicable,Chinese,0,0,0,2
19933,6th Grade,Male,White,3.67,Yes,No,Not Applicable,English,0,0,0,7
19934,10th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,11
19935,Kindergarten,Female,White,2.33,Yes,No,Not Applicable,English,1,1,2,3
19936,3rd Grade,Male,White,3,No,No,Not Applicable,Chinese,0,0,0,6
19937,9th Grade,Female,Hispanic,3,No,No,Not Applicable,Spanish,0,0,0,2
19938,11th Grade,Male,Hispanic,3,No,No,Not Applicable,English,0,0,1,18
19939,10th Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,10
19940,6th Grade,Male,White,3.33,No,No,Not Applicable,English,0,0,0,12
19941,12th Grade,Male,Hispanic,3,Yes,No,Not Applicable,English,0,0,0,5
19942,7th Grade,Male,Native,2.33,Yes,No,Not Applicable,English,0,0,0,11
19943,12th Grade,Male,Black,2.33,Yes,No,Not Applicable,English,,,,15
19944,7th Grade,Female,White,3.33,No,No,Not Applicable,English,0,0,0,2
19945,6th Grade,Male,White,3,No,No,Not Applicable,Other,0,0,0,6
19946,6th Grade,Male,Hispanic,3,No,Yes,Speech/Language Impairments,English,,,,1
19947,10th Grade,Other,White,3,Yes,No,Not Applicable,English,0,0,0,2
19948,1st Grade,Male,Hispanic,3.33,No,No,Not Applicable,English,0,0,2,10
19949,Kindergarten,Female,White,2.33,Yes,No,Not Applicable,Spanish,1,1,1,8
19950,2nd Grade,Female,Black,2.33,Yes,No,Not Applicable,English,0,0,0,5
19951,Kindergarten,Other,Multi-racial,2,Yes,No,Not Applicable,English,0,0,0,2
19952,9th Grade,Male,Hispanic,2,Yes,No,Not Applicable,English,0,0,0,10
19953,8th Grade,Male,White,3,Yes,No,Not Applicable,English,0,0,0,7
19954,7th Grade,Male,Hispanic,3.33,No,No,Not Applicable,English,0,0,0,2
19955,8th Grade,Male,Hispanic,2.67,Yes,No,Not Applicable,English,0,0,0,4
19956,12th Grade,Female,White,3,Yes,No,Not Applicable,English,0,0,0,4
19957,2nd Grade,Male,Asian,2.33,No,No,Not Applicable,English,0,0,0,23
19958,8th Grade,Male,Hispanic,3,Yes,No,Not Applicable,English,0,0,1,9
19959,9th Grade,Female,White,2.33,No,Yes,Other,English,0,0,0,9
19960,6th Grade,Female,White,3.33,Yes,No,Not Applicable,Spanish,0,0,0,11
19961,12th Grade,Female,White,3.67,Yes,No,Not Applicable,English,0,0,0,4
19962,1st Grade,Male,Hispanic,3,No,No,Not Applicable,Spanish,0,0,0,7
19963,10th Grade,Female,White,2.33,No,Yes,Specific Learning Disability,English,0,0,0,4
19964,4th Grade,Female,White,2.67,No,No,Not Applicable,English,0,0,0,21
19965,5th Grade,Female,White,3,No,No,Not Applicable,English,0,0,2,3
19966,7th Grade,Male,White,3,Yes,Yes,Emotional Disturbance,Spanish,0,0,0,20
19967,12th Grade,Other,White,2.33,No,No,Not Applicable,Chinese,0,0,0,57
19968,1st Grade,Female,White,3,No,Yes,Emotional Disturbance,English,0,0,0,9
19969,Kindergarten,Male,White,2,No,No,Not Applicable,English,0,0,1,6
19970,12th Grade,Female,Asian,3.67,No,No,Not Applicable,English,0,0,0,5
19971,6th Grade,Female,White,3.33,Yes,No,Not Applicable,English,0,0,0,3
19972,8th Grade,Female,White,2.33,No,No,Not Applicable,English,0,0,0,6
19973,Pre-K,Male,Hispanic,2.67,No,No,Not Applicable,Spanish,0,0,0,2
19974,11th Grade,Female,White,3,No,No,Not Applicable,Arabic,0,0,0,10
19975,6th Grade,Female,White,3.33,Yes,No,Not Applicable,English,4,3,6,13
19976,7th Grade,Male,Hispanic,3,Yes,No,Not Applicable,Spanish,,,,5
